from,to,link,year,month
16155,27709,1,2008,12
16156,36350,1,2008,12
16159,36350,1,2008,12
16165,23066,1,2008,12
16165,36761,1,2008,12
16165,40863,1,2008,12
16167,25157,1,2008,12
16167,27403,1,2008,12
16167,28329,1,2008,12
16167,29954,1,2008,12
16167,32504,1,2008,12
16167,33652,1,2008,12
16167,36888,1,2008,12
16171,34676,1,2008,12
16171,37707,1,2008,12
16171,40194,1,2008,12
16176,19504,1,2008,12
16176,20870,1,2008,12
16177,19133,1,2008,12
16179,23148,1,2008,12
16187,28125,1,2008,12
16187,42848,1,2008,12
16187,48461,1,2008,12
16187,49231,1,2008,12
16188,26737,1,2008,12
16201,51455,1,2008,12
16201,55017,1,2008,12
16208,25948,1,2008,12
16209,50796,1,2008,12
16213,46735,1,2008,12
16216,24718,1,2008,12
16216,46992,1,2008,12
16217,50120,1,2008,12
16218,18452,1,2008,12
16218,27450,1,2008,12
16221,16229,1,2008,12
16221,19340,1,2008,12
16221,20187,1,2008,12
16221,21840,1,2008,12
16221,24531,1,2008,12
16221,27539,1,2008,12
16221,29991,1,2008,12
16223,18174,1,2008,12
16223,30425,1,2008,12
16226,34129,1,2008,12
16229,19799,1,2008,12
16231,16237,1,2008,12
16231,31037,1,2008,12
16231,40191,1,2008,12
16232,46988,1,2008,12
16233,16238,1,2008,12
16233,16241,1,2008,12
16233,32499,1,2008,12
16233,52103,1,2008,12
16233,55621,1,2008,12
16234,37441,1,2008,12
16234,39628,1,2008,12
16234,41558,1,2008,12
16234,44317,1,2008,12
16234,50371,1,2008,12
16236,16246,1,2008,12
16236,46988,1,2008,12
16236,49752,1,2008,12
16236,50280,1,2008,12
16236,52103,1,2008,12
16236,56361,1,2008,12
16236,59319,1,2008,12
16236,61558,1,2008,12
16236,61559,1,2008,12
16237,16713,1,2008,12
16237,18237,1,2008,12
16237,18270,1,2008,12
16237,18276,1,2008,12
16237,18279,1,2008,12
16237,20522,1,2008,12
16237,21150,1,2008,12
16237,22185,1,2008,12
16237,24105,1,2008,12
16237,24502,1,2008,12
16237,25687,1,2008,12
16237,26032,1,2008,12
16237,29991,1,2008,12
16237,30915,1,2008,12
16237,30919,1,2008,12
16237,35565,1,2008,12
16237,37403,1,2008,12
16237,37477,1,2008,12
16237,44230,1,2008,12
16237,53167,1,2008,12
16238,16246,1,2008,12
16238,23291,1,2008,12
16238,23958,1,2008,12
16238,29472,1,2008,12
16238,46102,1,2008,12
16238,46941,1,2008,12
16238,47945,1,2008,12
16238,50476,1,2008,12
16238,53979,1,2008,12
16238,56704,1,2008,12
16239,37302,1,2008,12
16239,53029,1,2008,12
16240,16246,1,2008,12
16240,18512,1,2008,12
16240,38299,1,2008,12
16240,53029,1,2008,12
16240,60246,1,2008,12
16241,16246,1,2008,12
16241,25193,1,2008,12
16241,31433,1,2008,12
16241,47678,1,2008,12
16241,47935,1,2008,12
16241,55621,1,2008,12
16243,37302,1,2008,12
16243,42728,1,2008,12
16243,44478,1,2008,12
16243,53029,1,2008,12
16244,41299,1,2008,12
16244,44565,1,2008,12
16245,37302,1,2008,12
16246,16926,1,2008,12
16246,21759,1,2008,12
16246,25193,1,2008,12
16246,31363,1,2008,12
16246,43430,1,2008,12
16246,52297,1,2008,12
16246,54075,1,2008,12
16249,25764,1,2008,12
16249,26881,1,2008,12
16249,33811,1,2008,12
16250,16256,1,2008,12
16250,17408,1,2008,12
16250,20645,1,2008,12
16250,25591,1,2008,12
16250,26910,1,2008,12
16256,18482,1,2008,12
16257,17606,1,2008,12
16257,23827,1,2008,12
16263,37182,1,2008,12
16266,28056,1,2008,12
16267,18566,1,2008,12
16267,25037,1,2008,12
16267,28994,1,2008,12
16267,30195,1,2008,12
16267,31365,1,2008,12
16267,34236,1,2008,12
16267,34245,1,2008,12
16267,34247,1,2008,12
16267,34250,1,2008,12
16268,17570,1,2008,12
16268,17574,1,2008,12
16268,18989,1,2008,12
16268,19989,1,2008,12
16269,17569,1,2008,12
16269,17575,1,2008,12
16269,17578,1,2008,12
16269,50207,1,2008,12
16271,49827,1,2008,12
16280,56560,1,2008,12
16284,23329,1,2008,12
16284,36402,1,2008,12
16287,17175,1,2008,12
16288,19050,1,2008,12
16288,21985,1,2008,12
16288,27297,1,2008,12
16288,30296,1,2008,12
16291,31850,1,2008,12
16293,18573,1,2008,12
16294,41720,1,2008,12
16295,23697,1,2008,12
16295,34567,1,2008,12
16295,45173,1,2008,12
16297,16579,1,2008,12
16297,52023,1,2008,12
16298,31567,1,2008,12
16298,32814,1,2008,12
16298,33990,1,2008,12
16298,36225,1,2008,12
16299,24460,1,2008,12
16299,31270,1,2008,12
16299,36589,1,2008,12
16300,19050,1,2008,12
16300,21048,1,2008,12
16300,34479,1,2008,12
16302,23348,1,2008,12
16306,35073,1,2008,12
16310,19149,1,2008,12
16313,38385,1,2008,12
16313,39611,1,2008,12
16315,17421,1,2008,12
16315,20204,1,2008,12
16315,20224,1,2008,12
16315,22618,1,2008,12
16317,23138,1,2008,12
16318,17816,1,2008,12
16318,23864,1,2008,12
16318,31532,1,2008,12
16318,32892,1,2008,12
16318,34334,1,2008,12
16319,25459,1,2008,12
16319,27041,1,2008,12
16320,27046,1,2008,12
16322,20417,1,2008,12
16322,24771,1,2008,12
16326,31850,1,2008,12
16327,26231,1,2008,12
16327,34294,1,2008,12
16328,18551,1,2008,12
16328,26902,1,2008,12
16329,40228,1,2008,12
16331,19214,1,2008,12
16331,27045,1,2008,12
16331,27525,1,2008,12
16331,28059,1,2008,12
16332,31116,1,2008,12
16334,18267,1,2008,12
16334,43866,1,2008,12
16335,23471,1,2008,12
16335,37445,1,2008,12
16338,26048,1,2008,12
16339,34939,1,2008,12
16341,23471,1,2008,12
16344,39518,1,2008,12
16344,51143,1,2008,12
16348,16356,1,2008,12
16351,48379,1,2008,12
16351,48380,1,2008,12
16353,33205,1,2008,12
16353,34923,1,2008,12
16355,34923,1,2008,12
16359,32750,1,2008,12
16363,28140,1,2008,12
16363,39783,1,2008,12
16363,42222,1,2008,12
16364,45127,1,2008,12
16364,45128,1,2008,12
16365,16372,1,2008,12
16365,16392,1,2008,12
16366,32399,1,2008,12
16366,35344,1,2008,12
16366,40169,1,2008,12
16366,43660,1,2008,12
16369,41113,1,2008,12
16371,16374,1,2008,12
16372,19286,1,2008,12
16373,29458,1,2008,12
16376,32399,1,2008,12
16377,54595,1,2008,12
16380,26119,1,2008,12
16381,17063,1,2008,12
16381,31247,1,2008,12
16381,34728,1,2008,12
16381,36750,1,2008,12
16383,16390,1,2008,12
16383,16558,1,2008,12
16383,24018,1,2008,12
16383,32082,1,2008,12
16383,34002,1,2008,12
16383,43660,1,2008,12
16383,61653,1,2008,12
16385,40317,1,2008,12
16386,16390,1,2008,12
16386,18096,1,2008,12
16388,24013,1,2008,12
16389,18348,1,2008,12
16389,24012,1,2008,12
16390,40166,1,2008,12
16397,47967,1,2008,12
16397,48086,1,2008,12
16398,23851,1,2008,12
16398,49826,1,2008,12
16401,21178,1,2008,12
16407,41613,1,2008,12
16408,16409,1,2008,12
16408,36615,1,2008,12
16408,42114,1,2008,12
16408,43424,1,2008,12
16408,46836,1,2008,12
16409,38844,1,2008,12
16409,42009,1,2008,12
16409,46833,1,2008,12
16409,47810,1,2008,12
16409,47842,1,2008,12
16410,25344,1,2008,12
16413,57552,1,2008,12
16426,37487,1,2008,12
16427,30830,1,2008,12
16429,16430,1,2008,12
16431,16440,1,2008,12
16434,25020,1,2008,12
16435,19785,1,2008,12
16435,21840,1,2008,12
16435,22054,1,2008,12
16437,18848,1,2008,12
16439,22201,1,2008,12
16440,24599,1,2008,12
16440,52928,1,2008,12
16442,17872,1,2008,12
16442,18600,1,2008,12
16442,31320,1,2008,12
16442,42612,1,2008,12
16443,24900,1,2008,12
16443,37969,1,2008,12
16443,46935,1,2008,12
16443,52383,1,2008,12
16443,53585,1,2008,12
16443,55787,1,2008,12
16446,17728,1,2008,12
16446,27737,1,2008,12
16448,23511,1,2008,12
16450,43876,1,2008,12
16452,16455,1,2008,12
16453,22606,1,2008,12
16453,32627,1,2008,12
16456,37276,1,2008,12
16456,40065,1,2008,12
16456,59534,1,2008,12
16459,28911,1,2008,12
16459,59734,1,2008,12
16461,49915,1,2008,12
16462,33376,1,2008,12
16463,16466,1,2008,12
16464,20571,1,2008,12
16464,30683,1,2008,12
16476,16910,1,2008,12
16479,20062,1,2008,12
16481,63291,1,2008,12
16482,16483,1,2008,12
16482,32867,1,2008,12
16483,28952,1,2008,12
16483,32870,1,2008,12
16484,32870,1,2008,12
16484,45506,1,2008,12
16487,41735,1,2008,12
16488,34225,1,2008,12
16488,36353,1,2008,12
16493,16507,1,2008,12
16496,16499,1,2008,12
16497,16499,1,2008,12
16497,40488,1,2008,12
16497,57137,1,2008,12
16497,57139,1,2008,12
16498,43781,1,2008,12
16499,16502,1,2008,12
16499,16503,1,2008,12
16499,16507,1,2008,12
16499,22218,1,2008,12
16499,41419,1,2008,12
16499,57139,1,2008,12
16501,37411,1,2008,12
16501,59334,1,2008,12
16503,46053,1,2008,12
16507,37531,1,2008,12
16509,51336,1,2008,12
16512,23758,1,2008,12
16513,16529,1,2008,12
16517,19417,1,2008,12
16517,34505,1,2008,12
16517,43964,1,2008,12
16518,16529,1,2008,12
16518,22922,1,2008,12
16519,16529,1,2008,12
16519,16530,1,2008,12
16519,17237,1,2008,12
16519,19109,1,2008,12
16519,19119,1,2008,12
16520,16532,1,2008,12
16524,28934,1,2008,12
16525,35857,1,2008,12
16525,37010,1,2008,12
16528,40714,1,2008,12
16528,54159,1,2008,12
16529,16536,1,2008,12
16529,20856,1,2008,12
16530,20759,1,2008,12
16530,26955,1,2008,12
16530,28442,1,2008,12
16530,32231,1,2008,12
16532,19119,1,2008,12
16532,24370,1,2008,12
16532,31039,1,2008,12
16533,40076,1,2008,12
16534,18973,1,2008,12
16534,24974,1,2008,12
16534,25558,1,2008,12
16534,36829,1,2008,12
16535,20770,1,2008,12
16535,38724,1,2008,12
16536,20770,1,2008,12
16536,40254,1,2008,12
16543,38175,1,2008,12
16543,51611,1,2008,12
16547,22930,1,2008,12
16547,53797,1,2008,12
16549,26427,1,2008,12
16549,32118,1,2008,12
16549,53741,1,2008,12
16551,47368,1,2008,12
16553,22817,1,2008,12
16554,24151,1,2008,12
16554,25079,1,2008,12
16554,26413,1,2008,12
16554,27041,1,2008,12
16555,24738,1,2008,12
16555,36985,1,2008,12
16555,39484,1,2008,12
16558,27611,1,2008,12
16558,38590,1,2008,12
16564,17101,1,2008,12
16564,40438,1,2008,12
16565,43113,1,2008,12
16567,16585,1,2008,12
16567,18548,1,2008,12
16567,20131,1,2008,12
16567,22309,1,2008,12
16567,22340,1,2008,12
16567,25673,1,2008,12
16567,34446,1,2008,12
16567,34514,1,2008,12
16567,34963,1,2008,12
16567,40140,1,2008,12
16567,40863,1,2008,12
16568,34861,1,2008,12
16570,50634,1,2008,12
16571,18108,1,2008,12
16571,25892,1,2008,12
16571,27590,1,2008,12
16571,30836,1,2008,12
16571,33233,1,2008,12
16572,41731,1,2008,12
16574,25591,1,2008,12
16577,25761,1,2008,12
16577,33229,1,2008,12
16577,33386,1,2008,12
16577,36106,1,2008,12
16577,39700,1,2008,12
16578,36765,1,2008,12
16579,25272,1,2008,12
16579,29716,1,2008,12
16579,31069,1,2008,12
16579,35793,1,2008,12
16579,40714,1,2008,12
16579,55230,1,2008,12
16580,19140,1,2008,12
16580,34608,1,2008,12
16580,40079,1,2008,12
16581,19779,1,2008,12
16581,22331,1,2008,12
16581,31790,1,2008,12
16581,35305,1,2008,12
16581,36106,1,2008,12
16581,39327,1,2008,12
16581,39555,1,2008,12
16581,40078,1,2008,12
16582,27561,1,2008,12
16585,18116,1,2008,12
16587,19130,1,2008,12
16587,19159,1,2008,12
16587,20095,1,2008,12
16587,20958,1,2008,12
16587,21414,1,2008,12
16587,26331,1,2008,12
16587,29922,1,2008,12
16593,22349,1,2008,12
16593,27099,1,2008,12
16593,32550,1,2008,12
16593,36985,1,2008,12
16593,50285,1,2008,12
16594,44623,1,2008,12
16602,16608,1,2008,12
16602,16609,1,2008,12
16602,16610,1,2008,12
16602,16612,1,2008,12
16602,16613,1,2008,12
16602,16615,1,2008,12
16602,16906,1,2008,12
16602,19386,1,2008,12
16602,29835,1,2008,12
16605,21005,1,2008,12
16605,40853,1,2008,12
16606,34843,1,2008,12
16606,40853,1,2008,12
16607,30047,1,2008,12
16607,34846,1,2008,12
16607,44048,1,2008,12
16607,44051,1,2008,12
16607,44179,1,2008,12
16607,44230,1,2008,12
16607,47753,1,2008,12
16608,34844,1,2008,12
16608,44049,1,2008,12
16609,37531,1,2008,12
16610,34846,1,2008,12
16610,44723,1,2008,12
16612,32928,1,2008,12
16612,34842,1,2008,12
16612,34846,1,2008,12
16613,19386,1,2008,12
16613,27775,1,2008,12
16619,31958,1,2008,12
16626,18481,1,2008,12
16626,22631,1,2008,12
16626,23307,1,2008,12
16626,30419,1,2008,12
16627,24704,1,2008,12
16639,23865,1,2008,12
16639,25047,1,2008,12
16641,30491,1,2008,12
16645,16646,1,2008,12
16645,22952,1,2008,12
16645,24652,1,2008,12
16645,24653,1,2008,12
16645,24662,1,2008,12
16645,25983,1,2008,12
16645,26433,1,2008,12
16645,32290,1,2008,12
16650,21963,1,2008,12
16651,22691,1,2008,12
16660,49379,1,2008,12
16672,16687,1,2008,12
16672,17640,1,2008,12
16674,27779,1,2008,12
16675,28055,1,2008,12
16675,30825,1,2008,12
16676,20444,1,2008,12
16678,42139,1,2008,12
16680,21364,1,2008,12
16680,22496,1,2008,12
16680,24824,1,2008,12
16681,35140,1,2008,12
16685,39549,1,2008,12
16687,26834,1,2008,12
16687,26838,1,2008,12
16687,30497,1,2008,12
16688,26844,1,2008,12
16688,34562,1,2008,12
16689,24834,1,2008,12
16689,34476,1,2008,12
16689,36021,1,2008,12
16690,26825,1,2008,12
16690,31576,1,2008,12
16690,38179,1,2008,12
16693,16725,1,2008,12
16693,26836,1,2008,12
16693,26837,1,2008,12
16693,38179,1,2008,12
16693,44206,1,2008,12
16693,47599,1,2008,12
16694,16696,1,2008,12
16697,50951,1,2008,12
16698,30913,1,2008,12
16699,16720,1,2008,12
16699,26829,1,2008,12
16699,30228,1,2008,12
16701,43692,1,2008,12
16703,20082,1,2008,12
16704,35140,1,2008,12
16707,22289,1,2008,12
16707,28712,1,2008,12
16707,36582,1,2008,12
16707,38198,1,2008,12
16708,18582,1,2008,12
16708,20420,1,2008,12
16708,22605,1,2008,12
16708,32928,1,2008,12
16708,53835,1,2008,12
16710,16732,1,2008,12
16710,27779,1,2008,12
16711,32186,1,2008,12
16713,20092,1,2008,12
16713,22496,1,2008,12
16713,32479,1,2008,12
16713,34476,1,2008,12
16717,17640,1,2008,12
16717,22863,1,2008,12
16717,30320,1,2008,12
16717,38179,1,2008,12
16718,24530,1,2008,12
16719,35140,1,2008,12
16720,20421,1,2008,12
16720,21257,1,2008,12
16720,24530,1,2008,12
16720,24825,1,2008,12
16720,25079,1,2008,12
16720,25420,1,2008,12
16720,30228,1,2008,12
16720,38602,1,2008,12
16720,39103,1,2008,12
16722,22496,1,2008,12
16723,19771,1,2008,12
16723,22324,1,2008,12
16723,23087,1,2008,12
16723,28622,1,2008,12
16723,34562,1,2008,12
16723,38179,1,2008,12
16723,49368,1,2008,12
16723,62148,1,2008,12
16724,34563,1,2008,12
16725,16732,1,2008,12
16725,24614,1,2008,12
16725,42457,1,2008,12
16727,24669,1,2008,12
16729,36589,1,2008,12
16730,20190,1,2008,12
16730,33994,1,2008,12
16730,35140,1,2008,12
16731,16732,1,2008,12
16732,16958,1,2008,12
16732,26411,1,2008,12
16732,26844,1,2008,12
16732,39545,1,2008,12
16739,42128,1,2008,12
16744,36672,1,2008,12
16745,32986,1,2008,12
16751,32627,1,2008,12
16751,58501,1,2008,12
16754,19281,1,2008,12
16757,61737,1,2008,12
16764,23426,1,2008,12
16767,22257,1,2008,12
16768,23542,1,2008,12
16769,38993,1,2008,12
16770,26270,1,2008,12
16771,21253,1,2008,12
16771,34228,1,2008,12
16771,38188,1,2008,12
16771,38194,1,2008,12
16771,42634,1,2008,12
16772,21574,1,2008,12
16772,23819,1,2008,12
16772,25138,1,2008,12
16772,25730,1,2008,12
16772,33182,1,2008,12
16772,33529,1,2008,12
16772,38191,1,2008,12
16772,38194,1,2008,12
16772,38195,1,2008,12
16772,42634,1,2008,12
16772,45851,1,2008,12
16772,53445,1,2008,12
16772,53556,1,2008,12
16772,54241,1,2008,12
16772,58216,1,2008,12
16777,31531,1,2008,12
16777,38050,1,2008,12
16777,53092,1,2008,12
16781,20950,1,2008,12
16781,32746,1,2008,12
16781,34249,1,2008,12
16784,49125,1,2008,12
16792,23779,1,2008,12
16793,21698,1,2008,12
16795,21748,1,2008,12
16795,24935,1,2008,12
16797,50756,1,2008,12
16800,28379,1,2008,12
16800,36894,1,2008,12
16804,31274,1,2008,12
16804,33039,1,2008,12
16804,34676,1,2008,12
16804,37711,1,2008,12
16807,30045,1,2008,12
16807,31363,1,2008,12
16807,47934,1,2008,12
16808,49236,1,2008,12
16809,39363,1,2008,12
16813,25299,1,2008,12
16815,20074,1,2008,12
16815,40557,1,2008,12
16818,23420,1,2008,12
16820,16823,1,2008,12
16823,44922,1,2008,12
16823,47642,1,2008,12
16825,45050,1,2008,12
16831,18637,1,2008,12
16835,28326,1,2008,12
16839,17875,1,2008,12
16839,45155,1,2008,12
16840,47765,1,2008,12
16841,52730,1,2008,12
16842,17717,1,2008,12
16842,19223,1,2008,12
16842,20503,1,2008,12
16842,59495,1,2008,12
16854,27404,1,2008,12
16854,62699,1,2008,12
16863,16864,1,2008,12
16867,18600,1,2008,12
16881,24634,1,2008,12
16881,30033,1,2008,12
16882,17415,1,2008,12
16882,21171,1,2008,12
16882,21918,1,2008,12
16882,33725,1,2008,12
16882,41652,1,2008,12
16882,42609,1,2008,12
16883,33670,1,2008,12
16884,17487,1,2008,12
16885,21545,1,2008,12
16888,22691,1,2008,12
16888,26184,1,2008,12
16889,21967,1,2008,12
16890,21688,1,2008,12
16892,35185,1,2008,12
16894,17648,1,2008,12
16894,22014,1,2008,12
16894,25435,1,2008,12
16894,28077,1,2008,12
16894,33359,1,2008,12
16894,47062,1,2008,12
16894,56324,1,2008,12
16895,23935,1,2008,12
16898,26761,1,2008,12
16898,33187,1,2008,12
16899,19360,1,2008,12
16903,17089,1,2008,12
16919,26914,1,2008,12
16921,17262,1,2008,12
16921,28868,1,2008,12
16921,37355,1,2008,12
16921,43127,1,2008,12
16923,25040,1,2008,12
16923,36899,1,2008,12
16923,38922,1,2008,12
16923,44580,1,2008,12
16923,44581,1,2008,12
16923,44584,1,2008,12
16923,44585,1,2008,12
16926,23302,1,2008,12
16928,22026,1,2008,12
16928,24105,1,2008,12
16931,30423,1,2008,12
16931,38044,1,2008,12
16935,17322,1,2008,12
16935,18068,1,2008,12
16935,39190,1,2008,12
16935,46492,1,2008,12
16935,49013,1,2008,12
16936,45706,1,2008,12
16939,20223,1,2008,12
16939,43996,1,2008,12
16940,16941,1,2008,12
16941,18532,1,2008,12
16943,19564,1,2008,12
16943,19825,1,2008,12
16943,25591,1,2008,12
16943,36524,1,2008,12
16943,36526,1,2008,12
16944,30645,1,2008,12
16945,49362,1,2008,12
16948,17984,1,2008,12
16948,57776,1,2008,12
16949,16952,1,2008,12
16949,16956,1,2008,12
16950,16957,1,2008,12
16952,17997,1,2008,12
16956,31375,1,2008,12
16956,55875,1,2008,12
16967,18830,1,2008,12
16970,23208,1,2008,12
16971,31714,1,2008,12
16973,16974,1,2008,12
16973,32238,1,2008,12
16973,32335,1,2008,12
16974,18302,1,2008,12
16974,21826,1,2008,12
16974,22952,1,2008,12
16975,40211,1,2008,12
16975,54224,1,2008,12
16975,54470,1,2008,12
16975,58068,1,2008,12
16982,17637,1,2008,12
16982,30353,1,2008,12
16984,19305,1,2008,12
16984,44128,1,2008,12
16984,46325,1,2008,12
16984,54052,1,2008,12
16989,28006,1,2008,12
16989,33092,1,2008,12
16991,30744,1,2008,12
16993,17867,1,2008,12
16993,17869,1,2008,12
17001,32387,1,2008,12
17005,23009,1,2008,12
17005,25783,1,2008,12
17007,42445,1,2008,12
17008,17033,1,2008,12
17009,27072,1,2008,12
17009,29819,1,2008,12
17009,32475,1,2008,12
17010,29819,1,2008,12
17011,38120,1,2008,12
17012,23329,1,2008,12
17012,23553,1,2008,12
17012,32600,1,2008,12
17014,41253,1,2008,12
17016,34467,1,2008,12
17018,26289,1,2008,12
17019,18776,1,2008,12
17019,31900,1,2008,12
17020,32763,1,2008,12
17030,32593,1,2008,12
17030,42340,1,2008,12
17031,37078,1,2008,12
17031,39169,1,2008,12
17031,42413,1,2008,12
17031,42421,1,2008,12
17032,36217,1,2008,12
17032,41028,1,2008,12
17033,34765,1,2008,12
17033,34770,1,2008,12
17033,54363,1,2008,12
17034,27075,1,2008,12
17034,42313,1,2008,12
17034,50085,1,2008,12
17035,22479,1,2008,12
17040,53481,1,2008,12
17041,41727,1,2008,12
17043,20441,1,2008,12
17043,20443,1,2008,12
17043,20444,1,2008,12
17043,20445,1,2008,12
17043,20447,1,2008,12
17043,20449,1,2008,12
17043,20451,1,2008,12
17043,20454,1,2008,12
17045,28933,1,2008,12
17047,23350,1,2008,12
17047,24012,1,2008,12
17047,24013,1,2008,12
17048,33737,1,2008,12
17049,36120,1,2008,12
17052,31277,1,2008,12
17052,32314,1,2008,12
17054,19661,1,2008,12
17054,28389,1,2008,12
17054,38626,1,2008,12
17054,40959,1,2008,12
17054,42245,1,2008,12
17054,57776,1,2008,12
17055,36750,1,2008,12
17056,28290,1,2008,12
17058,18255,1,2008,12
17058,19177,1,2008,12
17059,17983,1,2008,12
17059,18283,1,2008,12
17059,29532,1,2008,12
17059,29641,1,2008,12
17059,41966,1,2008,12
17059,49881,1,2008,12
17059,55541,1,2008,12
17061,25910,1,2008,12
17061,31247,1,2008,12
17061,32713,1,2008,12
17061,36757,1,2008,12
17061,49986,1,2008,12
17063,28275,1,2008,12
17063,28919,1,2008,12
17063,43962,1,2008,12
17064,31247,1,2008,12
17064,31279,1,2008,12
17064,36757,1,2008,12
17065,34402,1,2008,12
17065,37272,1,2008,12
17066,19598,1,2008,12
17067,25806,1,2008,12
17067,27793,1,2008,12
17067,28202,1,2008,12
17067,29644,1,2008,12
17067,30405,1,2008,12
17067,31234,1,2008,12
17067,33729,1,2008,12
17067,34400,1,2008,12
17067,59384,1,2008,12
17073,20018,1,2008,12
17073,27447,1,2008,12
17074,20021,1,2008,12
17074,24400,1,2008,12
17074,30788,1,2008,12
17074,32781,1,2008,12
17075,17140,1,2008,12
17075,24129,1,2008,12
